City,Date,Language,Mobile,Request Number,Avatar_id,Hotel_id,Price,Stock
paris,22,hungarian,1,1,610,95,278,51
paris,22,hungarian,1,1,610,803,278,48
paris,22,hungarian,1,1,610,785,198,25
paris,22,hungarian,1,1,610,885,167,36
paris,22,hungarian,1,1,610,708,158,30
paris,22,hungarian,1,1,610,986,197,34
paris,22,hungarian,1,1,610,522,120,21
paris,22,hungarian,1,1,610,94,245,105
paris,22,hungarian,1,1,610,41,123,19
paris,22,hungarian,1,1,610,776,156,0
paris,22,hungarian,1,1,610,115,105,42
paris,22,hungarian,1,1,610,741,172,25
paris,22,hungarian,1,1,610,27,246,79
paris,22,hungarian,1,1,610,742,254,58
paris,22,hungarian,1,1,610,150,190,40
paris,22,hungarian,1,1,610,274,174,23
paris,22,hungarian,1,1,610,723,84,11
paris,22,hungarian,1,1,610,790,278,53
paris,22,hungarian,1,1,610,863,257,54
paris,22,hungarian,1,1,610,767,171,27
madrid,6,swedish,0,1,611,737,157,19
madrid,6,swedish,0,1,611,857,118,5
madrid,6,swedish,0,1,611,845,347,6
madrid,6,swedish,0,1,611,870,77,0
madrid,6,swedish,0,1,611,633,161,6
madrid,6,swedish,0,1,611,384,193,8
madrid,6,swedish,0,1,611,798,380,5
madrid,6,swedish,0,1,611,697,161,6
madrid,6,swedish,0,1,611,768,394,6
madrid,6,swedish,0,1,611,414,71,0
madrid,6,swedish,0,1,611,618,118,1
madrid,6,swedish,0,1,611,39,118,4
madrid,6,swedish,0,1,611,75,154,2
madrid,6,swedish,0,1,611,135,376,6
madrid,6,swedish,0,1,611,901,385,6
madrid,6,swedish,0,1,611,205,95,0
madrid,6,swedish,0,1,611,860,159,6
madrid,6,swedish,0,1,611,102,295,7
madrid,6,swedish,0,1,611,313,74,0
madrid,6,swedish,0,1,611,164,157,6
madrid,6,swedish,0,1,611,413,280,12
madrid,6,swedish,0,1,611,411,100,0
madrid,6,swedish,0,1,611,285,98,0
madrid,6,swedish,0,1,611,458,86,5
madrid,6,swedish,0,1,611,277,232,13
madrid,6,swedish,0,1,611,873,234,14
madrid,6,swedish,0,1,611,388,136,0
madrid,6,swedish,0,1,611,20,77,0
madrid,6,swedish,0,1,611,322,89,5
madrid,6,swedish,0,1,611,575,95,25
madrid,6,swedish,0,1,611,67,216,22
madrid,6,swedish,0,1,611,261,154,4
madrid,6,swedish,0,1,611,619,133,0
madrid,6,swedish,0,1,611,478,119,4
madrid,6,swedish,0,1,611,310,71,0
madrid,6,swedish,0,1,611,909,72,0
madrid,6,swedish,0,1,611,235,162,6
madrid,6,swedish,0,1,611,439,117,0
madrid,6,swedish,0,1,611,93,281,8
madrid,6,swedish,0,1,611,904,121,2
madrid,6,swedish,0,1,611,126,106,4
madrid,6,swedish,0,1,611,297,378,6
madrid,6,swedish,0,1,611,561,68,5
madrid,6,swedish,0,1,611,717,387,6
madrid,6,swedish,0,1,611,252,272,4
madrid,6,swedish,0,1,611,120,157,4
madrid,6,swedish,0,1,611,499,265,4
madrid,6,swedish,0,1,611,964,161,0
madrid,6,swedish,0,1,611,780,376,6
madrid,6,swedish,0,1,611,468,72,0
madrid,6,swedish,0,1,611,241,136,0
madrid,6,swedish,0,1,611,444,111,6
madrid,6,swedish,0,1,611,174,141,13
madrid,6,swedish,0,1,611,7,101,0
madrid,6,swedish,0,1,611,822,202,8
madrid,6,swedish,0,1,611,233,162,0
madrid,6,swedish,0,1,611,886,173,2
madrid,6,swedish,0,1,611,982,252,4
madrid,6,swedish,0,1,611,2,99,0
madrid,6,swedish,0,1,611,138,74,0
madrid,6,swedish,0,1,611,54,97,0
madrid,6,swedish,0,1,611,246,387,6
madrid,6,swedish,0,1,611,791,119,4
madrid,6,swedish,0,1,611,500,73,6
madrid,6,swedish,0,1,611,185,159,0
madrid,6,swedish,0,1,611,175,118,0
madrid,6,swedish,0,1,611,800,100,0
madrid,6,swedish,0,1,611,427,272,4
madrid,6,swedish,0,1,611,378,137,0
madrid,6,swedish,0,1,611,398,70,3
madrid,6,swedish,0,1,611,606,261,7
madrid,6,swedish,0,1,611,186,139,0
madrid,6,swedish,0,1,611,108,104,0
madrid,6,swedish,0,1,611,789,82,0
madrid,6,swedish,0,1,611,733,160,2
madrid,6,swedish,0,1,611,525,115,2
madrid,6,swedish,0,1,611,747,190,8
madrid,6,swedish,0,1,611,936,161,5
madrid,6,swedish,0,1,611,147,188,0
madrid,6,swedish,0,1,611,284,161,6
madrid,6,swedish,0,1,611,312,119,0
madrid,6,swedish,0,1,611,483,101,0
madrid,6,swedish,0,1,611,333,114,5
madrid,6,swedish,0,1,611,847,91,13
madrid,6,swedish,0,1,611,127,75,0
madrid,6,swedish,0,1,611,351,100,2
madrid,6,swedish,0,1,611,31,118,4
madrid,6,swedish,0,1,611,393,161,6
madrid,6,swedish,0,1,611,997,157,3
madrid,6,swedish,0,1,611,729,365,6
madrid,6,swedish,0,1,611,538,122,6
madrid,6,swedish,0,1,611,941,73,0
madrid,6,swedish,0,1,611,276,75,0
madrid,6,swedish,0,1,611,149,192,0
madrid,6,swedish,0,1,611,828,125,4
madrid,6,swedish,0,1,611,97,247,12
madrid,6,swedish,0,1,611,939,184,0
madrid,6,swedish,0,1,611,154,353,6
madrid,6,swedish,0,1,611,966,86,2
madrid,6,swedish,0,1,611,888,232,22
madrid,6,swedish,0,1,611,527,159,0
madrid,6,swedish,0,1,611,79,123,4
madrid,6,swedish,0,1,611,615,117,0
madrid,6,swedish,0,1,611,721,74,0
madrid,6,swedish,0,1,611,689,95,0
madrid,6,swedish,0,1,611,495,373,6
madrid,6,swedish,0,1,611,600,68,0
rome,6,lithuanian,1,1,612,437,100,0
rome,6,lithuanian,1,1,612,712,224,6
rome,6,lithuanian,1,1,612,381,135,0
rome,6,lithuanian,1,1,612,566,232,8
rome,6,lithuanian,1,1,612,151,305,12
rome,6,lithuanian,1,1,612,944,274,0
rome,6,lithuanian,1,1,612,513,78,0
rome,6,lithuanian,1,1,612,897,387,6
rome,6,lithuanian,1,1,612,328,72,0
rome,6,lithuanian,1,1,612,344,71,5
rome,6,lithuanian,1,1,612,380,77,0
rome,6,lithuanian,1,1,612,907,141,0
rome,6,lithuanian,1,1,612,330,378,6
rome,6,lithuanian,1,1,612,345,136,0
rome,6,lithuanian,1,1,612,694,149,2
rome,6,lithuanian,1,1,612,641,161,2
rome,6,lithuanian,1,1,612,324,165,0
rome,6,lithuanian,1,1,612,242,279,4
rome,6,lithuanian,1,1,612,751,271,11
rome,6,lithuanian,1,1,612,486,194,8
rome,6,lithuanian,1,1,612,361,162,3
rome,6,lithuanian,1,1,612,773,85,5
rome,6,lithuanian,1,1,612,838,163,0
rome,6,lithuanian,1,1,612,73,282,4
rome,6,lithuanian,1,1,612,469,85,4
rome,6,lithuanian,1,1,612,781,72,0
rome,6,lithuanian,1,1,612,232,76,0
rome,6,lithuanian,1,1,612,496,82,8
rome,6,lithuanian,1,1,612,3,71,0
rome,6,lithuanian,1,1,612,293,71,0
rome,6,lithuanian,1,1,612,281,161,2
rome,6,lithuanian,1,1,612,206,175,13
rome,6,lithuanian,1,1,612,550,79,4
rome,6,lithuanian,1,1,612,728,271,0
rome,6,lithuanian,1,1,612,932,136,0
rome,6,lithuanian,1,1,612,929,385,6
rome,6,lithuanian,1,1,612,129,117,4
rome,6,lithuanian,1,1,612,650,76,0
rome,6,lithuanian,1,1,612,48,71,0
rome,6,lithuanian,1,1,612,953,156,2
rome,6,lithuanian,1,1,612,696,98,0
rome,6,lithuanian,1,1,612,114,160,6
rome,6,lithuanian,1,1,612,583,73,0
rome,6,lithuanian,1,1,612,213,98,0
rome,6,lithuanian,1,1,612,555,163,0
rome,6,lithuanian,1,1,612,543,208,5
rome,6,lithuanian,1,1,612,701,72,5
rome,6,lithuanian,1,1,612,636,98,0
rome,6,lithuanian,1,1,612,804,160,1
rome,6,lithuanian,1,1,612,816,84,5
rome,6,lithuanian,1,1,612,947,165,6
rome,6,lithuanian,1,1,612,906,141,0
rome,6,lithuanian,1,1,612,364,166,0
rome,6,lithuanian,1,1,612,644,70,0
rome,6,lithuanian,1,1,612,298,163,0
rome,6,lithuanian,1,1,612,260,105,0
rome,6,lithuanian,1,1,612,38,98,0
rome,6,lithuanian,1,1,612,586,277,4
rome,6,lithuanian,1,1,612,347,80,0
rome,6,lithuanian,1,1,612,856,74,0
rome,6,lithuanian,1,1,612,144,80,0
rome,6,lithuanian,1,1,612,537,192,8
rome,6,lithuanian,1,1,612,316,190,1
rome,6,lithuanian,1,1,612,843,385,6
rome,6,lithuanian,1,1,612,286,125,5
rome,6,lithuanian,1,1,612,786,380,6
rome,6,lithuanian,1,1,612,774,203,4
rome,6,lithuanian,1,1,612,739,279,4
rome,6,lithuanian,1,1,612,651,114,5
rome,6,lithuanian,1,1,612,396,133,4
rome,6,lithuanian,1,1,612,386,104,0
rome,6,lithuanian,1,1,612,991,169,8
rome,6,lithuanian,1,1,612,139,77,0
rome,6,lithuanian,1,1,612,453,385,6
rome,6,lithuanian,1,1,612,796,159,6
rome,6,lithuanian,1,1,612,874,240,4
rome,6,lithuanian,1,1,612,390,196,0
rome,6,lithuanian,1,1,612,374,102,0
rome,6,lithuanian,1,1,612,170,162,6
rome,6,lithuanian,1,1,612,763,121,4
rome,6,lithuanian,1,1,612,725,189,0
rome,6,lithuanian,1,1,612,156,72,0
rome,6,lithuanian,1,1,612,552,97,0
rome,6,lithuanian,1,1,612,471,158,30
rome,6,lithuanian,1,1,612,864,163,6
rome,6,lithuanian,1,1,612,854,380,6
rome,6,lithuanian,1,1,612,671,140,0
rome,6,lithuanian,1,1,612,913,166,6
rome,6,lithuanian,1,1,612,840,107,12
rome,6,lithuanian,1,1,612,452,271,4
rome,6,lithuanian,1,1,612,681,166,0
rome,6,lithuanian,1,1,612,621,76,0
rome,6,lithuanian,1,1,612,42,254,4
rome,6,lithuanian,1,1,612,677,216,6
rome,6,lithuanian,1,1,612,850,222,5
rome,6,lithuanian,1,1,612,180,74,0
rome,6,lithuanian,1,1,612,642,78,0
rome,6,lithuanian,1,1,612,569,161,2
rome,6,lithuanian,1,1,612,191,162,6
rome,6,lithuanian,1,1,612,714,74,0
rome,6,lithuanian,1,1,612,536,124,1
rome,6,lithuanian,1,1,612,993,261,4
rome,6,lithuanian,1,1,612,563,192,0
rome,6,lithuanian,1,1,612,934,77,0
rome,6,lithuanian,1,1,612,296,70,0
rome,6,lithuanian,1,1,612,51,162,4
rome,6,lithuanian,1,1,612,273,141,0
rome,6,lithuanian,1,1,612,668,117,0
rome,6,lithuanian,1,1,612,178,295,10
rome,6,lithuanian,1,1,612,824,344,6
rome,6,lithuanian,1,1,612,659,216,7
rome,6,lithuanian,1,1,612,473,279,10
rome,6,lithuanian,1,1,612,228,136,0
rome,6,lithuanian,1,1,612,112,77,0
rome,6,lithuanian,1,1,612,686,114,2
rome,6,lithuanian,1,1,612,895,309,6
rome,6,lithuanian,1,1,612,485,85,2
rome,6,lithuanian,1,1,612,759,204,5
rome,6,lithuanian,1,1,612,769,80,0
rome,6,lithuanian,1,1,612,341,122,5
rome,21,slovene,1,1,613,555,160,19
rome,21,slovene,1,1,613,786,223,46
rome,21,slovene,1,1,613,854,252,36
rome,21,slovene,1,1,613,774,165,31
rome,21,slovene,1,1,613,347,79,12
rome,21,slovene,1,1,613,170,131,40
rome,21,slovene,1,1,613,650,74,11
rome,21,slovene,1,1,613,485,71,12
rome,21,slovene,1,1,613,341,107,19
rome,21,slovene,1,1,613,469,65,26
rome,21,slovene,1,1,613,156,71,8
rome,21,slovene,1,1,613,787,112,16
rome,21,slovene,1,1,613,621,75,8
rome,21,slovene,1,1,613,728,265,22
rome,21,slovene,1,1,613,696,96,13
rome,21,slovene,1,1,613,396,101,23
rome,21,slovene,1,1,613,929,264,32
rome,21,slovene,1,1,613,48,66,28
rome,21,slovene,1,1,613,129,102,20
rome,21,slovene,1,1,613,206,171,40
rome,21,slovene,1,1,613,773,83,8
rome,21,slovene,1,1,613,344,69,18
rome,21,slovene,1,1,613,380,75,8
rome,21,slovene,1,1,613,550,73,25
rome,21,slovene,1,1,613,913,157,26
rome,21,slovene,1,1,613,569,108,14
rome,21,slovene,1,1,613,856,72,0
rome,21,slovene,1,1,613,213,96,0
rome,21,slovene,1,1,613,781,70,0
rome,21,slovene,1,1,613,46,252,37
rome,21,slovene,1,1,613,824,222,51
rome,21,slovene,1,1,613,739,177,24
rome,21,slovene,1,1,613,399,173,29
rome,21,slovene,1,1,613,151,232,65
rome,21,slovene,1,1,613,947,133,28
rome,21,slovene,1,1,613,296,64,14
rome,21,slovene,1,1,613,513,73,14
rome,21,slovene,1,1,613,112,75,10
rome,21,slovene,1,1,613,390,192,28
rome,21,slovene,1,1,613,552,95,27
rome,21,slovene,1,1,613,702,169,39
rome,21,slovene,1,1,613,944,268,40
rome,21,slovene,1,1,613,714,72,0
rome,21,slovene,1,1,613,537,155,44
rome,21,slovene,1,1,613,586,156,37
rome,21,slovene,1,1,613,453,245,44
rome,21,slovene,1,1,613,712,151,50
rome,21,slovene,1,1,613,751,227,43
rome,21,slovene,1,1,613,316,154,45
rome,21,slovene,1,1,613,816,82,8
rome,21,slovene,1,1,613,321,257,41
rome,21,slovene,1,1,613,180,72,9
rome,21,slovene,1,1,613,668,106,17
rome,21,slovene,1,1,613,452,165,35
rome,21,slovene,1,1,613,543,163,37
rome,21,slovene,1,1,613,796,133,29
rome,21,slovene,1,1,613,804,157,20
rome,21,slovene,1,1,613,725,186,27
rome,21,slovene,1,1,613,642,73,16
rome,21,slovene,1,1,613,681,146,20
rome,21,slovene,1,1,613,473,235,43
rome,21,slovene,1,1,613,563,189,24
rome,21,slovene,1,1,613,345,133,0
rome,21,slovene,1,1,613,364,163,20
rome,21,slovene,1,1,613,769,79,10
rome,21,slovene,1,1,613,636,96,14
rome,21,slovene,1,1,613,293,66,20
rome,21,slovene,1,1,613,644,69,0
rome,21,slovene,1,1,613,701,70,17
rome,21,slovene,1,1,613,686,84,14
rome,21,slovene,1,1,613,298,160,20
rome,21,slovene,1,1,613,895,237,43
rome,21,slovene,1,1,613,993,168,31
rome,21,slovene,1,1,613,232,75,10
rome,21,slovene,1,1,613,850,163,47
rome,21,slovene,1,1,613,374,100,6
rome,21,slovene,1,1,613,991,165,36
rome,21,slovene,1,1,613,386,102,10
rome,21,slovene,1,1,613,694,135,11
rome,21,slovene,1,1,613,583,71,9
rome,21,slovene,1,1,613,423,247,38
rome,21,slovene,1,1,613,38,96,14
rome,21,slovene,1,1,613,840,105,27
rome,21,slovene,1,1,613,906,139,2
rome,21,slovene,1,1,613,671,138,18
rome,21,slovene,1,1,613,328,70,12
rome,21,slovene,1,1,613,659,171,38
rome,21,slovene,1,1,613,139,75,0
rome,21,slovene,1,1,613,932,133,19
rome,21,slovene,1,1,613,651,92,18
rome,21,slovene,1,1,613,759,160,37
rome,21,slovene,1,1,613,897,256,41
rome,21,slovene,1,1,613,874,161,35
rome,21,slovene,1,1,613,496,65,31
rome,21,slovene,1,1,613,934,72,16
rome,21,slovene,1,1,613,330,241,42
rome,21,slovene,1,1,613,437,98,11
rome,21,slovene,1,1,613,51,136,24
rome,21,slovene,1,1,613,260,103,28
rome,21,slovene,1,1,613,440,109,21
rome,21,slovene,1,1,613,486,190,29
rome,21,slovene,1,1,613,907,139,22
rome,21,slovene,1,1,613,381,132,20
rome,21,slovene,1,1,613,144,73,17
rome,21,slovene,1,1,613,641,104,20
rome,21,slovene,1,1,613,763,101,22
rome,21,slovene,1,1,613,242,164,34
rome,21,slovene,1,1,613,361,159,20
rome,21,slovene,1,1,613,536,104,24
rome,21,slovene,1,1,613,42,175,33
rome,21,slovene,1,1,613,838,160,21
rome,21,slovene,1,1,613,953,101,18
rome,21,slovene,1,1,613,566,145,74
rome,21,slovene,1,1,613,471,155,60
rome,21,slovene,1,1,613,3,67,12
rome,21,slovene,1,1,613,864,138,28
rome,21,slovene,1,1,613,178,222,68
rome,21,slovene,1,1,613,228,133,0
rome,21,slovene,1,1,613,273,139,30
rome,21,slovene,1,1,613,489,293,37
rome,21,slovene,1,1,613,324,162,22
rome,21,spanish,1,1,614,694,138,11
rome,21,spanish,1,1,614,659,175,38
rome,21,spanish,1,1,614,953,103,18
rome,21,spanish,1,1,614,156,72,8
rome,21,spanish,1,1,614,728,271,22
rome,21,spanish,1,1,614,781,72,0
rome,21,spanish,1,1,614,390,196,28
rome,21,spanish,1,1,614,774,169,31
rome,21,spanish,1,1,614,361,162,20
rome,21,spanish,1,1,614,489,299,37
rome,21,spanish,1,1,614,651,94,18
rome,21,spanish,1,1,614,993,172,31
rome,21,spanish,1,1,614,944,274,40
rome,21,spanish,1,1,614,452,169,35
rome,21,spanish,1,1,614,38,98,14
rome,21,spanish,1,1,614,170,133,40
rome,21,spanish,1,1,614,260,105,28
rome,21,spanish,1,1,614,621,76,8
rome,21,spanish,1,1,614,751,232,43
rome,21,spanish,1,1,614,345,136,0
rome,21,spanish,1,1,614,423,252,38
rome,21,spanish,1,1,614,642,75,16
rome,21,spanish,1,1,614,897,261,41
rome,21,spanish,1,1,614,440,111,21
rome,21,spanish,1,1,614,552,97,27
rome,21,spanish,1,1,614,293,67,20
rome,21,spanish,1,1,614,316,157,45
rome,21,spanish,1,1,614,396,103,23
rome,21,spanish,1,1,614,550,74,25
rome,21,spanish,1,1,614,473,239,43
rome,21,spanish,1,1,614,242,168,34
rome,21,spanish,1,1,614,471,158,60
rome,21,spanish,1,1,614,586,159,37
rome,21,spanish,1,1,614,543,166,37
rome,21,spanish,1,1,614,51,138,24
rome,21,spanish,1,1,614,344,71,18
rome,21,spanish,1,1,614,856,74,0
rome,21,spanish,1,1,614,232,76,10
rome,21,spanish,1,1,614,298,163,20
rome,21,spanish,1,1,614,273,141,30
rome,21,spanish,1,1,614,850,166,47
rome,21,spanish,1,1,614,129,104,20
rome,21,spanish,1,1,614,668,108,17
rome,21,spanish,1,1,614,701,72,17
rome,21,spanish,1,1,614,486,194,29
rome,21,spanish,1,1,614,874,164,35
rome,21,spanish,1,1,614,712,154,50
rome,21,spanish,1,1,614,380,77,8
rome,21,spanish,1,1,614,178,227,68
rome,21,spanish,1,1,614,364,166,20
rome,21,spanish,1,1,614,838,163,21
rome,21,spanish,1,1,614,840,107,27
rome,21,spanish,1,1,614,787,114,16
rome,21,spanish,1,1,614,702,173,39
rome,21,spanish,1,1,614,714,74,0
rome,21,spanish,1,1,614,671,140,18
rome,21,spanish,1,1,614,328,72,12
rome,21,spanish,1,1,614,650,76,11
rome,21,spanish,1,1,614,112,77,10
rome,21,spanish,1,1,614,48,67,28
rome,21,spanish,1,1,614,386,104,10
rome,21,spanish,1,1,614,206,175,40
rome,21,spanish,1,1,614,324,165,22
rome,21,spanish,1,1,614,636,98,14
rome,21,spanish,1,1,614,725,189,27
rome,21,spanish,1,1,614,681,149,20
rome,21,spanish,1,1,614,906,141,2
rome,21,spanish,1,1,614,374,102,6
rome,21,spanish,1,1,614,437,100,11
rome,21,spanish,1,1,614,854,257,36
rome,21,spanish,1,1,614,763,103,22
rome,21,spanish,1,1,614,3,68,12
rome,21,spanish,1,1,614,895,241,43
rome,21,spanish,1,1,614,696,98,13
rome,21,spanish,1,1,614,644,70,0
rome,21,spanish,1,1,614,381,135,20
rome,21,spanish,1,1,614,469,66,26
rome,21,spanish,1,1,614,213,98,0
rome,21,spanish,1,1,614,641,106,20
rome,21,spanish,1,1,614,321,262,41
rome,21,spanish,1,1,614,824,227,51
rome,21,spanish,1,1,614,913,160,26
rome,21,spanish,1,1,614,485,72,12
rome,21,spanish,1,1,614,739,181,24
rome,21,spanish,1,1,614,296,65,14
rome,21,spanish,1,1,614,796,135,29
rome,21,spanish,1,1,614,686,86,14
rome,21,spanish,1,1,614,786,228,46
rome,21,spanish,1,1,614,496,66,31
rome,21,spanish,1,1,614,513,75,14
rome,21,spanish,1,1,614,566,148,74
rome,21,spanish,1,1,614,341,109,19
rome,21,spanish,1,1,614,929,269,32
rome,21,spanish,1,1,614,816,84,8
rome,21,spanish,1,1,614,347,80,12
rome,21,spanish,1,1,614,934,74,16
rome,21,spanish,1,1,614,537,158,44
rome,21,spanish,1,1,614,759,163,37
rome,21,spanish,1,1,614,769,80,10
rome,21,spanish,1,1,614,180,74,9
rome,21,spanish,1,1,614,907,141,22
rome,21,spanish,1,1,614,536,106,24
rome,21,spanish,1,1,614,804,160,20
rome,21,spanish,1,1,614,991,169,36
rome,21,spanish,1,1,614,399,177,29
rome,21,spanish,1,1,614,864,140,28
rome,21,spanish,1,1,614,563,192,24
rome,21,spanish,1,1,614,583,73,9
rome,21,spanish,1,1,614,453,250,44
rome,21,spanish,1,1,614,569,110,14
rome,21,spanish,1,1,614,555,163,19
rome,21,spanish,1,1,614,330,246,42
rome,21,spanish,1,1,614,151,236,65
rome,21,spanish,1,1,614,932,136,19
rome,21,spanish,1,1,614,46,257,37
rome,21,spanish,1,1,614,42,179,33
rome,21,spanish,1,1,614,139,77,0
rome,21,spanish,1,1,614,144,75,17
rome,21,spanish,1,1,614,773,85,8
rome,21,spanish,1,1,614,947,135,28
rome,21,spanish,1,1,614,228,136,0
madrid,2,hungarian,1,1,615,768,356,2
madrid,2,hungarian,1,1,615,233,147,0
madrid,2,hungarian,1,1,615,322,74,3
madrid,2,hungarian,1,1,615,857,98,2
madrid,2,hungarian,1,1,615,54,88,0
madrid,2,hungarian,1,1,615,697,134,2
madrid,2,hungarian,1,1,615,31,98,1
madrid,2,hungarian,1,1,615,241,123,0
madrid,2,hungarian,1,1,615,313,67,0
madrid,2,hungarian,1,1,615,384,161,2
madrid,2,hungarian,1,1,615,149,174,0
madrid,2,hungarian,1,1,615,297,342,2
madrid,2,hungarian,1,1,615,67,180,14
madrid,2,hungarian,1,1,615,717,350,2
madrid,2,hungarian,1,1,615,388,123,0
madrid,2,hungarian,1,1,615,941,66,0
madrid,2,hungarian,1,1,615,285,89,0
madrid,2,hungarian,1,1,615,780,340,2
madrid,2,hungarian,1,1,615,500,66,0
madrid,2,hungarian,1,1,615,828,104,2
madrid,2,hungarian,1,1,615,411,91,0
madrid,2,hungarian,1,1,615,277,210,5
madrid,2,hungarian,1,1,615,20,70,0
madrid,2,hungarian,1,1,615,120,137,1
madrid,2,hungarian,1,1,615,791,108,1
madrid,2,hungarian,1,1,615,413,254,4
madrid,2,hungarian,1,1,615,138,67,0
madrid,2,hungarian,1,1,615,414,64,0
madrid,2,hungarian,1,1,615,982,228,1
madrid,2,hungarian,1,1,615,108,94,0
madrid,2,hungarian,1,1,615,351,84,1
madrid,2,hungarian,1,1,615,733,145,1
madrid,2,hungarian,1,1,615,966,72,1
madrid,2,hungarian,1,1,615,997,143,0
madrid,2,hungarian,1,1,615,444,137,2
madrid,2,hungarian,1,1,615,870,70,0
madrid,2,hungarian,1,1,615,606,236,0
madrid,2,hungarian,1,1,615,495,338,2
madrid,2,hungarian,1,1,615,478,99,1
madrid,2,hungarian,1,1,615,333,95,2
madrid,2,hungarian,1,1,615,261,140,1
madrid,2,hungarian,1,1,615,798,344,1
madrid,2,hungarian,1,1,615,527,144,0
madrid,2,hungarian,1,1,615,75,140,1
madrid,2,hungarian,1,1,615,525,130,1
madrid,2,hungarian,1,1,615,936,134,1
madrid,2,hungarian,1,1,615,186,126,0
madrid,2,hungarian,1,1,615,689,86,0
madrid,2,hungarian,1,1,615,845,315,2
madrid,2,hungarian,1,1,615,147,170,0
madrid,2,hungarian,1,1,615,888,210,14
madrid,2,hungarian,1,1,615,575,79,20
madrid,2,hungarian,1,1,615,619,121,0
madrid,2,hungarian,1,1,615,7,92,0
madrid,2,hungarian,1,1,615,427,246,1
madrid,2,hungarian,1,1,615,483,92,0
madrid,2,hungarian,1,1,615,79,102,1
madrid,2,hungarian,1,1,615,499,240,1
madrid,2,hungarian,1,1,615,747,158,3
madrid,2,hungarian,1,1,615,312,108,0
madrid,2,hungarian,1,1,615,378,124,0
madrid,2,hungarian,1,1,615,458,72,2
madrid,2,hungarian,1,1,615,252,246,1
madrid,2,hungarian,1,1,615,39,98,1
madrid,2,hungarian,1,1,615,873,195,6
madrid,2,hungarian,1,1,615,126,88,1
madrid,2,hungarian,1,1,615,901,348,2
madrid,2,hungarian,1,1,615,789,74,0
madrid,2,hungarian,1,1,615,393,134,2
madrid,2,hungarian,1,1,615,886,157,1
madrid,2,hungarian,1,1,615,847,76,6
madrid,2,hungarian,1,1,615,235,135,2
madrid,2,hungarian,1,1,615,909,65,0
madrid,2,hungarian,1,1,615,310,64,0
madrid,2,hungarian,1,1,615,102,327,2
madrid,2,hungarian,1,1,615,174,117,6
madrid,2,hungarian,1,1,615,800,91,0
madrid,2,hungarian,1,1,615,822,183,2
madrid,2,hungarian,1,1,615,904,110,0
madrid,2,hungarian,1,1,615,164,131,2
madrid,2,hungarian,1,1,615,737,131,10
madrid,2,hungarian,1,1,615,721,67,0
madrid,2,hungarian,1,1,615,127,68,0
madrid,2,hungarian,1,1,615,600,62,0
madrid,2,hungarian,1,1,615,398,58,1
madrid,2,hungarian,1,1,615,615,106,0
madrid,2,hungarian,1,1,615,93,255,4
madrid,2,hungarian,1,1,615,185,144,0
madrid,2,hungarian,1,1,615,468,65,0
madrid,2,hungarian,1,1,615,939,167,0
madrid,2,hungarian,1,1,615,246,350,2
madrid,2,hungarian,1,1,615,175,107,0
madrid,2,hungarian,1,1,615,439,106,0
madrid,2,hungarian,1,1,615,276,68,0
madrid,2,hungarian,1,1,615,538,121,0
madrid,2,hungarian,1,1,615,860,132,2
madrid,2,hungarian,1,1,615,154,320,2
madrid,2,hungarian,1,1,615,964,146,0
madrid,2,hungarian,1,1,615,205,86,0
madrid,2,hungarian,1,1,615,97,224,4
madrid,2,hungarian,1,1,615,618,107,0
madrid,2,hungarian,1,1,615,561,57,4
madrid,2,hungarian,1,1,615,2,90,0
madrid,2,hungarian,1,1,615,729,331,2
madrid,2,hungarian,1,1,615,633,134,2
madrid,2,hungarian,1,1,615,284,134,2
madrid,2,hungarian,1,1,615,135,340,2
paris,35,slovakian,0,1,616,631,79,32
paris,35,slovakian,0,1,616,560,150,78
paris,35,slovakian,0,1,616,738,110,66
paris,35,slovakian,0,1,616,723,75,33
paris,35,slovakian,0,1,616,130,178,104
paris,35,slovakian,0,1,616,94,245,193
paris,35,slovakian,0,1,616,663,146,84
paris,35,slovakian,0,1,616,216,181,108
paris,35,slovakian,0,1,616,49,154,88
paris,35,slovakian,0,1,616,851,80,69
paris,35,slovakian,0,1,616,308,189,103
paris,35,slovakian,0,1,616,66,136,88
paris,35,slovakian,0,1,616,910,82,35
paris,35,slovakian,0,1,616,123,109,60
paris,35,slovakian,0,1,616,564,90,31
paris,35,slovakian,0,1,616,866,246,171
paris,35,slovakian,0,1,616,299,106,76
paris,35,slovakian,0,1,616,115,105,72
paris,35,slovakian,0,1,616,736,181,110
paris,35,slovakian,0,1,616,742,243,149
paris,35,slovakian,0,1,616,926,169,113
paris,35,slovakian,0,1,616,56,179,111
paris,35,slovakian,0,1,616,580,114,56
paris,35,slovakian,0,1,616,629,85,65
paris,35,slovakian,0,1,616,14,147,68
paris,35,slovakian,0,1,616,808,248,145
paris,35,slovakian,0,1,616,911,110,75
paris,35,slovakian,0,1,616,27,246,169
paris,35,slovakian,0,1,616,95,245,174
paris,35,slovakian,0,1,616,62,75,34
paris,35,slovakian,0,1,616,331,82,60
paris,35,slovakian,0,1,616,776,156,77
paris,35,slovakian,0,1,616,421,112,64
paris,35,slovakian,0,1,616,975,156,72
paris,35,slovakian,0,1,616,188,83,36
paris,35,slovakian,0,1,616,825,158,80
paris,35,slovakian,0,1,616,225,154,74
paris,35,slovakian,0,1,616,741,166,76
paris,35,slovakian,0,1,616,248,169,108
