city,date,language,mobile,request_number,avatar_id,hotel_id,price,stock
paris,44,dutch,1,1,186760,162,236,279
paris,44,dutch,1,1,186760,741,142,140
paris,44,dutch,1,1,186760,121,72,56
paris,44,dutch,1,1,186760,301,100,111
paris,44,dutch,1,1,186760,785,170,195
paris,44,dutch,1,1,186760,975,139,138
paris,44,dutch,1,1,186760,868,163,197
paris,44,dutch,1,1,186760,71,241,277
paris,44,dutch,1,1,186760,767,141,138
paris,44,dutch,1,1,186760,910,76,55
paris,44,dutch,1,1,186760,972,75,56
paris,44,dutch,1,1,186760,66,139,140
paris,44,dutch,1,1,186760,299,101,142
paris,44,dutch,1,1,186760,851,78,112
paris,44,dutch,1,1,186760,225,144,139
paris,44,dutch,1,1,186760,540,240,279
paris,44,dutch,1,1,186760,123,102,113
paris,44,dutch,1,1,186760,306,164,194
paris,44,dutch,1,1,186760,884,167,197
paris,44,dutch,1,1,186760,176,75,55
paris,44,dutch,1,1,186760,0,164,197
paris,44,dutch,1,1,186760,331,74,111
paris,44,dutch,1,1,186760,949,237,282
paris,44,dutch,1,1,186760,415,106,110
paris,44,dutch,1,1,186760,564,81,55
paris,44,dutch,1,1,186760,858,165,197
paris,44,dutch,1,1,186760,742,237,283
paris,44,dutch,1,1,186760,776,139,140
paris,44,dutch,1,1,186760,199,171,197
paris,44,dutch,1,1,186760,841,76,112
paris,44,dutch,1,1,186760,560,139,139
paris,44,dutch,1,1,186760,617,236,275
paris,44,dutch,1,1,186760,663,142,140
paris,44,dutch,1,1,186760,357,141,138
paris,44,dutch,1,1,186760,656,102,112
paris,44,dutch,1,1,186760,192,104,55
paris,44,dutch,1,1,186760,817,171,195
paris,44,dutch,1,1,186760,308,168,195
paris,44,dutch,1,1,186760,584,243,279
paris,44,dutch,1,1,186760,558,76,56
paris,44,dutch,1,1,186760,216,168,195
paris,44,dutch,1,1,186760,903,78,112
paris,44,dutch,1,1,186760,926,164,197
paris,44,dutch,1,1,186760,449,165,195
paris,44,dutch,1,1,186760,782,243,276
paris,44,dutch,1,1,186760,62,75,56
paris,44,dutch,1,1,186760,992,72,56
paris,44,dutch,1,1,186760,24,233,280
paris,44,dutch,1,1,186760,222,238,281
paris,44,spanish,1,1,186761,948,172,195
paris,44,spanish,1,1,186761,634,78,56
paris,44,spanish,1,1,186761,577,144,138
paris,44,spanish,1,1,186761,738,109,112
paris,44,spanish,1,1,186761,742,241,283
paris,44,spanish,1,1,186761,631,74,55
paris,44,spanish,1,1,186761,645,144,141
paris,44,spanish,1,1,186761,339,169,196
paris,44,spanish,1,1,186761,767,144,138
paris,44,spanish,1,1,186761,115,104,114
paris,44,spanish,1,1,186761,911,109,112
paris,44,spanish,1,1,186761,130,169,197
paris,44,spanish,1,1,186761,868,166,197
paris,44,spanish,1,1,186761,992,74,56
paris,44,spanish,1,1,186761,803,242,276
paris,44,spanish,1,1,186761,599,100,111
paris,44,spanish,1,1,186761,808,236,281
paris,44,spanish,1,1,186761,314,104,111
paris,44,spanish,1,1,186761,564,82,55
paris,44,spanish,1,1,186761,736,172,194
paris,44,spanish,1,1,186761,790,242,276
paris,44,spanish,1,1,186761,534,244,279
paris,44,spanish,1,1,186761,71,246,277
paris,44,spanish,1,1,186761,980,102,112
paris,44,spanish,1,1,186761,216,172,195
paris,44,spanish,1,1,186761,858,169,197
paris,44,spanish,1,1,186761,837,236,280
paris,44,spanish,1,1,186761,357,144,138
paris,44,spanish,1,1,186761,132,240,275
paris,44,spanish,1,1,186761,94,242,279
paris,44,spanish,1,1,186761,595,144,140
paris,44,spanish,1,1,186761,229,169,195
paris,44,spanish,1,1,186761,573,246,281
paris,44,spanish,1,1,186761,663,145,140
paris,44,spanish,1,1,186761,467,237,278
paris,44,spanish,1,1,186761,684,75,55
paris,44,spanish,1,1,186761,731,144,138
paris,44,spanish,1,1,186761,617,240,275
paris,44,spanish,1,1,186761,21,77,55
paris,44,spanish,1,1,186761,65,144,139
paris,44,spanish,1,1,186761,612,174,198
paris,44,spanish,1,1,186761,863,244,280
paris,44,spanish,1,1,186761,474,145,140
paris,44,spanish,1,1,186761,937,172,195
paris,44,spanish,1,1,186761,785,174,195
paris,44,spanish,1,1,186761,825,144,140
paris,44,spanish,1,1,186761,0,168,197
paris,44,spanish,1,1,186761,942,168,198
paris,44,spanish,1,1,186761,949,241,282
paris,44,spanish,1,1,186761,963,104,112
paris,44,spanish,1,1,186761,148,102,112
paris,44,spanish,1,1,186761,323,240,280
paris,44,spanish,1,1,186761,853,144,138
paris,44,spanish,1,1,186761,62,77,56
paris,44,spanish,1,1,186761,359,108,110
paris,44,spanish,1,1,186761,150,174,198
paris,44,spanish,1,1,186761,629,78,111
paris,44,spanish,1,1,186761,397,248,279
paris,44,spanish,1,1,186761,526,248,280
paris,44,spanish,1,1,186761,327,174,195
paris,44,spanish,1,1,186761,723,77,57
paris,44,spanish,1,1,186761,647,109,113
paris,44,spanish,1,1,186761,558,78,56
paris,44,spanish,1,1,186761,421,110,110
paris,44,spanish,1,1,186761,484,105,112
paris,44,spanish,1,1,186761,338,175,197
paris,44,spanish,1,1,186761,49,144,141
paris,44,spanish,1,1,186761,207,147,140
paris,44,spanish,1,1,186761,792,80,141
paris,44,spanish,1,1,186761,306,168,194
paris,44,spanish,1,1,186761,797,110,112
paris,44,spanish,1,1,186761,884,171,197
paris,44,spanish,1,1,186761,69,246,279
paris,44,spanish,1,1,186761,248,168,195
paris,44,spanish,1,1,186761,522,105,112
paris,44,spanish,1,1,186761,299,103,142
paris,44,spanish,1,1,186761,614,78,56
paris,44,spanish,1,1,186761,722,148,141
paris,44,spanish,1,1,186761,436,240,280
paris,44,spanish,1,1,186761,274,147,140
paris,44,spanish,1,1,186761,133,141,138
paris,44,spanish,1,1,186761,970,234,281
paris,44,spanish,1,1,186761,540,244,279
paris,44,spanish,1,1,186761,27,244,281
paris,44,spanish,1,1,186761,885,147,138
paris,44,spanish,1,1,186761,14,139,111
paris,44,spanish,1,1,186761,972,76,56
paris,44,spanish,1,1,186761,700,174,195
paris,44,spanish,1,1,186761,998,172,192
paris,44,spanish,1,1,186761,199,175,197
paris,44,spanish,1,1,186761,912,147,140
paris,44,spanish,1,1,186761,560,141,139
paris,44,spanish,1,1,186761,602,103,56
paris,44,spanish,1,1,186761,222,242,281
paris,44,spanish,1,1,186761,259,105,112
paris,44,spanish,1,1,186761,188,82,56
paris,44,spanish,1,1,186761,910,78,55
paris,44,spanish,1,1,186761,392,145,138
paris,44,spanish,1,1,186761,29,171,196
paris,44,spanish,1,1,186761,640,148,140
paris,44,spanish,1,1,186761,946,174,196
paris,44,spanish,1,1,186761,412,248,278
paris,44,spanish,1,1,186761,795,148,138
paris,44,spanish,1,1,186761,817,175,195
paris,44,spanish,1,1,186761,584,248,279
paris,44,spanish,1,1,186761,162,240,279
paris,44,spanish,1,1,186761,66,141,140
paris,44,spanish,1,1,186761,419,104,111
paris,44,spanish,1,1,186761,827,81,56
paris,44,spanish,1,1,186761,447,104,112
paris,44,spanish,1,1,186761,121,73,56
paris,44,spanish,1,1,186761,28,106,111
paris,44,spanish,1,1,186761,576,174,196
paris,44,spanish,1,1,186761,41,104,110
paris,44,spanish,1,1,186761,227,75,55
paris,44,spanish,1,1,186761,656,104,112
paris,44,spanish,1,1,186761,123,104,113
paris,44,spanish,1,1,186761,975,141,138
paris,44,spanish,1,1,186761,308,172,195
paris,44,spanish,1,1,186761,159,169,195
paris,44,spanish,1,1,186761,509,80,56
paris,44,spanish,1,1,186761,17,79,56
paris,44,spanish,1,1,186761,95,242,279
paris,44,spanish,1,1,186761,56,171,195
paris,44,spanish,1,1,186761,708,144,139
paris,44,spanish,1,1,186761,176,77,55
paris,44,spanish,1,1,186761,986,172,197
paris,44,spanish,1,1,186761,705,109,112
paris,44,spanish,1,1,186761,782,248,276
paris,44,spanish,1,1,186761,342,107,56
paris,44,spanish,1,1,186761,24,237,280
paris,44,spanish,1,1,186761,415,108,110
paris,44,spanish,1,1,186761,776,141,140
paris,44,spanish,1,1,186761,257,144,140
paris,44,spanish,1,1,186761,165,144,141
paris,44,spanish,1,1,186761,741,145,140
paris,44,spanish,1,1,186761,841,78,112
paris,44,spanish,1,1,186761,735,104,112
paris,44,spanish,1,1,186761,823,168,195
paris,44,spanish,1,1,186761,305,148,140
paris,44,spanish,1,1,186761,579,75,56
paris,44,spanish,1,1,186761,238,141,138
paris,44,spanish,1,1,186761,851,80,112
paris,44,spanish,1,1,186761,182,145,140
paris,44,spanish,1,1,186761,571,244,278
paris,44,spanish,1,1,186761,582,175,195
paris,44,spanish,1,1,186761,903,80,112
paris,44,spanish,1,1,186761,748,171,195
paris,44,spanish,1,1,186761,254,147,140
paris,44,spanish,1,1,186761,580,108,112
paris,44,spanish,1,1,186761,756,171,197
paris,44,spanish,1,1,186761,492,104,112
paris,44,spanish,1,1,186761,331,75,111
paris,44,spanish,1,1,186761,449,169,195
paris,44,spanish,1,1,186761,119,169,195
paris,44,spanish,1,1,186761,882,169,194
paris,44,spanish,1,1,186761,301,102,111
paris,44,spanish,1,1,186761,889,147,138
paris,44,spanish,1,1,186761,192,106,55
paris,44,spanish,1,1,186761,379,242,280
paris,44,spanish,1,1,186761,926,168,197
paris,44,spanish,1,1,186761,225,147,139
paris,44,spanish,1,1,186761,866,244,280
paris,44,spanish,1,1,186761,842,237,272
paris,44,spanish,1,1,186761,734,108,112
paris,44,spanish,1,1,186761,477,75,140
paris,44,spanish,1,1,186761,290,147,140
paris,44,german,1,1,186762,853,144,138
paris,44,german,1,1,186762,863,244,280
paris,44,german,1,1,186762,808,236,281
paris,44,german,1,1,186762,948,172,195
paris,44,german,1,1,186762,301,102,111
paris,44,german,1,1,186762,980,102,112
paris,44,german,1,1,186762,41,104,110
paris,44,german,1,1,186762,792,80,141
paris,44,german,1,1,186762,756,171,197
paris,44,german,1,1,186762,841,78,112
paris,44,german,1,1,186762,731,144,138
paris,44,german,1,1,186762,602,103,56
paris,44,german,1,1,186762,842,237,272
paris,44,german,1,1,186762,912,147,140
paris,44,german,1,1,186762,647,109,113
paris,44,german,1,1,186762,868,166,197
paris,44,german,1,1,186762,970,234,281
paris,44,german,1,1,186762,66,141,140
paris,44,german,1,1,186762,617,240,275
paris,44,german,1,1,186762,946,174,196
paris,44,german,1,1,186762,150,174,198
paris,44,german,1,1,186762,949,241,282
paris,44,german,1,1,186762,207,147,140
paris,44,german,1,1,186762,884,171,197
paris,44,german,1,1,186762,882,169,194
paris,44,german,1,1,186762,338,175,197
paris,44,german,1,1,186762,254,147,140
paris,44,german,1,1,186762,640,148,140
paris,44,german,1,1,186762,165,144,141
paris,44,german,1,1,186762,825,144,140
paris,44,german,1,1,186762,176,77,55
paris,44,german,1,1,186762,162,240,279
paris,44,german,1,1,186762,992,74,56
paris,44,german,1,1,186762,339,169,196
paris,44,german,1,1,186762,767,144,138
paris,44,german,1,1,186762,27,244,281
paris,44,german,1,1,186762,866,244,280
paris,44,german,1,1,186762,963,104,112
paris,44,german,1,1,186762,238,141,138
paris,44,german,1,1,186762,564,82,55
paris,44,german,1,1,186762,397,248,279
paris,44,german,1,1,186762,573,246,281
paris,44,german,1,1,186762,580,108,112
paris,44,german,1,1,186762,827,81,56
paris,44,german,1,1,186762,56,171,195
paris,44,german,1,1,186762,308,172,195
paris,44,german,1,1,186762,24,237,280
paris,44,german,1,1,186762,419,104,111
paris,44,german,1,1,186762,299,103,142
paris,44,german,1,1,186762,421,110,110
paris,44,german,1,1,186762,259,105,112
paris,44,german,1,1,186762,65,144,139
paris,44,german,1,1,186762,119,169,195
paris,44,german,1,1,186762,188,82,56
paris,44,german,1,1,186762,576,174,196
paris,44,german,1,1,186762,795,148,138
paris,44,german,1,1,186762,225,147,139
paris,44,german,1,1,186762,323,240,280
paris,44,german,1,1,186762,71,246,277
paris,44,german,1,1,186762,379,242,280
paris,44,german,1,1,186762,540,244,279
paris,44,german,1,1,186762,599,100,111
paris,44,german,1,1,186762,741,145,140
paris,44,german,1,1,186762,69,246,279
paris,44,german,1,1,186762,477,75,140
paris,44,german,1,1,186762,723,77,57
paris,44,german,1,1,186762,776,141,140
paris,44,german,1,1,186762,359,108,110
paris,44,german,1,1,186762,94,242,279
paris,44,german,1,1,186762,484,105,112
paris,44,german,1,1,186762,95,242,279
paris,44,german,1,1,186762,133,141,138
paris,44,german,1,1,186762,634,78,56
paris,44,german,1,1,186762,199,175,197
paris,44,german,1,1,186762,903,80,112
paris,44,german,1,1,186762,49,144,141
paris,44,german,1,1,186762,817,175,195
paris,44,german,1,1,186762,790,242,276
paris,44,german,1,1,186762,257,144,140
paris,44,german,1,1,186762,782,248,276
paris,44,german,1,1,186762,522,105,112
paris,44,german,1,1,186762,885,147,138
paris,44,german,1,1,186762,526,248,280
paris,44,german,1,1,186762,28,106,111
paris,44,german,1,1,186762,629,78,111
paris,44,german,1,1,186762,182,145,140
paris,44,german,1,1,186762,305,148,140
paris,44,german,1,1,186762,748,171,195
paris,44,german,1,1,186762,29,171,196
paris,44,german,1,1,186762,17,79,56
paris,44,german,1,1,186762,560,141,139
paris,44,german,1,1,186762,742,241,283
paris,44,german,1,1,186762,595,144,140
paris,44,german,1,1,186762,998,172,192
paris,44,german,1,1,186762,21,77,55
paris,44,german,1,1,186762,392,145,138
paris,44,german,1,1,186762,467,237,278
paris,44,german,1,1,186762,0,168,197
paris,44,german,1,1,186762,121,73,56
paris,44,german,1,1,186762,534,244,279
paris,44,german,1,1,186762,216,172,195
paris,44,german,1,1,186762,222,242,281
paris,44,german,1,1,186762,584,248,279
paris,44,german,1,1,186762,684,75,55
paris,44,german,1,1,186762,62,77,56
paris,44,german,1,1,186762,123,104,113
paris,44,german,1,1,186762,803,242,276
paris,44,german,1,1,186762,436,240,280
paris,44,german,1,1,186762,412,248,278
paris,44,german,1,1,186762,631,74,55
paris,44,german,1,1,186762,274,147,140
paris,44,german,1,1,186762,227,75,55
paris,44,german,1,1,186762,614,78,56
paris,44,german,1,1,186762,823,168,195
paris,44,german,1,1,186762,579,75,56
paris,44,german,1,1,186762,705,109,112
paris,44,german,1,1,186762,248,168,195
paris,44,german,1,1,186762,858,169,197
paris,44,german,1,1,186762,926,168,197
paris,44,german,1,1,186762,342,107,56
paris,44,german,1,1,186762,229,169,195
paris,44,german,1,1,186762,656,104,112
paris,44,german,1,1,186762,447,104,112
paris,44,german,1,1,186762,708,144,139
paris,44,german,1,1,186762,722,148,141
paris,44,german,1,1,186762,415,108,110
paris,44,german,1,1,186762,734,108,112
paris,44,german,1,1,186762,357,144,138
paris,44,german,1,1,186762,851,80,112
paris,44,german,1,1,186762,148,102,112
paris,44,german,1,1,186762,986,172,197
paris,44,german,1,1,186762,577,144,138
paris,44,german,1,1,186762,509,80,56
paris,44,german,1,1,186762,306,168,194
paris,44,german,1,1,186762,492,104,112
paris,44,german,1,1,186762,558,78,56
paris,44,german,1,1,186762,910,78,55
paris,44,german,1,1,186762,975,141,138
paris,44,german,1,1,186762,738,109,112
paris,44,german,1,1,186762,645,144,141
paris,44,german,1,1,186762,130,169,197
paris,44,german,1,1,186762,314,104,111
paris,44,german,1,1,186762,889,147,138
paris,44,german,1,1,186762,290,147,140
paris,44,german,1,1,186762,942,168,198
paris,44,german,1,1,186762,14,139,111
paris,44,german,1,1,186762,115,104,114
paris,44,german,1,1,186762,192,106,55
paris,44,german,1,1,186762,785,174,195
paris,44,german,1,1,186762,331,75,111
paris,44,german,1,1,186762,132,240,275
paris,44,german,1,1,186762,449,169,195
paris,44,german,1,1,186762,736,172,194
paris,44,german,1,1,186762,911,109,112
paris,44,german,1,1,186762,612,174,198
paris,44,german,1,1,186762,797,110,112
paris,44,german,1,1,186762,735,104,112
paris,44,german,1,1,186762,700,174,195
paris,44,german,1,1,186762,582,175,195
paris,44,german,1,1,186762,571,244,278
paris,44,german,1,1,186762,972,76,56
paris,44,german,1,1,186762,474,145,140
paris,44,german,1,1,186762,159,169,195
paris,44,german,1,1,186762,937,172,195
paris,44,german,1,1,186762,663,145,140
paris,44,german,1,1,186762,327,174,195
paris,44,german,1,1,186762,837,236,280
valletta,44,maltese,1,1,186763,480,64,56
valletta,44,maltese,1,1,186763,134,67,56
valletta,44,maltese,1,1,186763,639,139,194
valletta,44,maltese,1,1,186763,424,142,196
valletta,44,maltese,1,1,186763,400,83,141
valletta,44,maltese,1,1,186763,719,143,196
valletta,44,maltese,1,1,186763,859,118,111
valletta,44,maltese,1,1,186763,521,62,56
valletta,44,maltese,1,1,186763,965,119,140
valletta,44,maltese,1,1,186763,592,203,275
valletta,44,maltese,1,1,186763,988,120,137
valletta,44,maltese,1,1,186763,709,118,138
valletta,44,maltese,1,1,186763,55,90,111
valletta,44,maltese,1,1,186763,81,119,140
valletta,44,maltese,1,1,186763,244,202,280
valletta,44,maltese,1,1,186763,985,62,113
valletta,44,maltese,1,1,186763,732,144,195
valletta,44,maltese,1,1,186763,363,119,140
valletta,44,maltese,1,1,186763,501,66,56
valletta,44,maltese,1,1,186763,466,121,139
valletta,44,maltese,1,1,186763,504,139,196
valletta,44,maltese,1,1,186763,754,205,277
valletta,44,maltese,1,1,186763,598,120,139
valletta,44,maltese,1,1,186763,905,119,139
valletta,44,maltese,1,1,186763,371,84,113
valletta,44,maltese,1,1,186763,282,118,138
valletta,44,maltese,1,1,186763,389,87,111
valletta,44,maltese,1,1,186763,200,121,140
valletta,44,maltese,1,1,186763,377,119,140
valletta,44,maltese,1,1,186763,476,118,56
valletta,44,maltese,1,1,186763,160,85,56
valletta,44,maltese,1,1,186763,334,68,56
valletta,44,maltese,1,1,186763,718,118,140
valletta,44,maltese,1,1,186763,404,119,55
valletta,44,maltese,1,1,186763,832,116,112
valletta,44,maltese,1,1,186763,325,85,56
valletta,44,maltese,1,1,186763,295,62,56
valletta,44,maltese,1,1,186763,209,60,140
valletta,44,maltese,1,1,186763,749,90,55
valletta,44,maltese,1,1,186763,643,66,55
valletta,44,maltese,1,1,186763,106,121,140
valletta,44,maltese,1,1,186763,746,138,194
valletta,44,maltese,1,1,186763,861,143,196
valletta,44,maltese,1,1,186763,512,142,195
valletta,44,maltese,1,1,186763,376,143,195
valletta,44,maltese,1,1,186763,360,144,194
valletta,44,maltese,1,1,186763,237,122,140
valletta,44,maltese,1,1,186763,491,140,196
valletta,44,irish,1,1,186764,55,95,111
valletta,44,irish,1,1,186764,363,126,140
valletta,44,irish,1,1,186764,521,66,56
valletta,44,irish,1,1,186764,985,66,113
valletta,44,irish,1,1,186764,244,214,280
valletta,44,irish,1,1,186764,377,126,140
valletta,44,irish,1,1,186764,360,152,194
valletta,44,irish,1,1,186764,988,128,137
valletta,44,irish,1,1,186764,719,151,196
valletta,44,irish,1,1,186764,237,130,140
valletta,44,irish,1,1,186764,81,126,140
valletta,44,irish,1,1,186764,134,71,56
valletta,44,irish,1,1,186764,282,125,138
valletta,44,irish,1,1,186764,709,125,138
valletta,44,irish,1,1,186764,466,129,139
valletta,44,irish,1,1,186764,718,125,140
valletta,44,irish,1,1,186764,905,126,139
valletta,44,irish,1,1,186764,861,151,196
valletta,44,irish,1,1,186764,504,147,196
valletta,44,irish,1,1,186764,598,128,139
valletta,44,irish,1,1,186764,754,217,277
valletta,44,irish,1,1,186764,491,148,196
valletta,44,irish,1,1,186764,295,66,56
valletta,44,irish,1,1,186764,832,123,112
valletta,44,irish,1,1,186764,400,88,141
valletta,44,irish,1,1,186764,501,70,56
valletta,44,irish,1,1,186764,325,90,56
valletta,44,irish,1,1,186764,592,215,275
valletta,44,irish,1,1,186764,404,126,55
valletta,44,irish,1,1,186764,512,150,195
valletta,44,irish,1,1,186764,859,125,111
valletta,44,irish,1,1,186764,371,89,113
valletta,44,irish,1,1,186764,476,125,56
valletta,44,irish,1,1,186764,643,70,55
valletta,44,irish,1,1,186764,160,90,56
valletta,44,irish,1,1,186764,106,129,140
valletta,44,irish,1,1,186764,424,150,196
valletta,44,irish,1,1,186764,965,126,140
valletta,44,irish,1,1,186764,389,92,111
valletta,44,irish,1,1,186764,334,72,56
valletta,44,irish,1,1,186764,732,152,195
valletta,44,irish,1,1,186764,209,64,140
valletta,44,irish,1,1,186764,480,68,56
valletta,44,irish,1,1,186764,746,146,194
valletta,44,irish,1,1,186764,639,147,194
valletta,44,irish,1,1,186764,200,129,140
valletta,44,irish,1,1,186764,749,95,55
valletta,44,irish,1,1,186764,376,151,195
valletta,44,cypriot,1,1,186765,965,124,140
valletta,44,cypriot,1,1,186765,325,88,56
valletta,44,cypriot,1,1,186765,985,64,113
valletta,44,cypriot,1,1,186765,371,87,113
valletta,44,cypriot,1,1,186765,237,127,140
valletta,44,cypriot,1,1,186765,476,123,56
valletta,44,cypriot,1,1,186765,718,123,140
valletta,44,cypriot,1,1,186765,389,90,111
valletta,44,cypriot,1,1,186765,639,144,194
valletta,44,cypriot,1,1,186765,709,123,138
valletta,44,cypriot,1,1,186765,334,71,56
valletta,44,cypriot,1,1,186765,295,65,56
valletta,44,cypriot,1,1,186765,859,123,111
valletta,44,cypriot,1,1,186765,282,123,138
valletta,44,cypriot,1,1,186765,376,149,195
valletta,44,cypriot,1,1,186765,832,121,112
valletta,44,cypriot,1,1,186765,480,67,56
valletta,44,cypriot,1,1,186765,504,144,196
valletta,44,cypriot,1,1,186765,400,86,141
valletta,44,cypriot,1,1,186765,749,94,55
valletta,44,cypriot,1,1,186765,905,124,139
valletta,44,cypriot,1,1,186765,643,69,55
valletta,44,cypriot,1,1,186765,732,150,195
valletta,44,cypriot,1,1,186765,363,124,140
valletta,44,cypriot,1,1,186765,861,149,196
valletta,44,cypriot,1,1,186765,244,210,280
valletta,44,cypriot,1,1,186765,134,70,56
valletta,44,cypriot,1,1,186765,209,62,140
valletta,44,cypriot,1,1,186765,466,126,139
valletta,44,cypriot,1,1,186765,160,88,56
valletta,44,cypriot,1,1,186765,512,147,195
valletta,44,cypriot,1,1,186765,746,143,194
valletta,44,cypriot,1,1,186765,200,126,140
valletta,44,cypriot,1,1,186765,81,124,140
valletta,44,cypriot,1,1,186765,404,124,55
valletta,44,cypriot,1,1,186765,592,211,275
valletta,44,cypriot,1,1,186765,501,69,56
valletta,44,cypriot,1,1,186765,377,124,140
valletta,44,cypriot,1,1,186765,106,126,140
valletta,44,cypriot,1,1,186765,719,149,196
valletta,44,cypriot,1,1,186765,424,147,196
valletta,44,cypriot,1,1,186765,360,150,194
valletta,44,cypriot,1,1,186765,55,93,111
valletta,44,cypriot,1,1,186765,491,145,196
valletta,44,cypriot,1,1,186765,598,125,139
valletta,44,cypriot,1,1,186765,521,65,56
valletta,44,cypriot,1,1,186765,988,125,137
valletta,44,cypriot,1,1,186765,754,213,277
valletta,44,slovene,1,1,186766,643,68,55
valletta,44,slovene,1,1,186766,504,141,196
valletta,44,slovene,1,1,186766,334,70,56
valletta,44,slovene,1,1,186766,732,147,195
valletta,44,slovene,1,1,186766,480,65,56
valletta,44,slovene,1,1,186766,209,61,140
valletta,44,slovene,1,1,186766,200,124,140
valletta,44,slovene,1,1,186766,832,118,112
valletta,44,slovene,1,1,186766,363,122,140
valletta,44,slovene,1,1,186766,965,122,140
valletta,44,slovene,1,1,186766,859,120,111
valletta,44,slovene,1,1,186766,988,123,137
valletta,44,slovene,1,1,186766,466,124,139
valletta,44,slovene,1,1,186766,424,145,196
valletta,44,slovene,1,1,186766,295,63,56
valletta,44,slovene,1,1,186766,476,120,56
valletta,44,slovene,1,1,186766,861,146,196
valletta,44,slovene,1,1,186766,237,125,140
valletta,44,slovene,1,1,186766,389,88,111
valletta,44,slovene,1,1,186766,106,124,140
valletta,44,slovene,1,1,186766,244,206,280
valletta,44,slovene,1,1,186766,512,145,195
valletta,44,slovene,1,1,186766,718,121,140
valletta,44,slovene,1,1,186766,905,122,139
valletta,44,slovene,1,1,186766,746,140,194
valletta,44,slovene,1,1,186766,501,68,56
valletta,44,slovene,1,1,186766,134,69,56
valletta,44,slovene,1,1,186766,81,122,140
valletta,44,slovene,1,1,186766,376,146,195
valletta,44,slovene,1,1,186766,521,63,56
valletta,44,slovene,1,1,186766,639,141,194
valletta,44,slovene,1,1,186766,404,121,55
valletta,44,slovene,1,1,186766,749,92,55
valletta,44,slovene,1,1,186766,719,146,196
valletta,44,slovene,1,1,186766,160,87,56
valletta,44,slovene,1,1,186766,709,120,138
valletta,44,slovene,1,1,186766,598,123,139
valletta,44,slovene,1,1,186766,754,209,277
valletta,44,slovene,1,1,186766,400,85,141
valletta,44,slovene,1,1,186766,377,122,140
valletta,44,slovene,1,1,186766,985,63,113
valletta,44,slovene,1,1,186766,360,147,194
valletta,44,slovene,1,1,186766,371,86,113
valletta,44,slovene,1,1,186766,282,121,138
valletta,44,slovene,1,1,186766,491,143,196
valletta,44,slovene,1,1,186766,55,92,111
valletta,44,slovene,1,1,186766,325,87,56
valletta,44,slovene,1,1,186766,592,207,275
paris,7,french,0,1,186767,357,188,6
paris,7,french,0,1,186767,926,188,17
paris,7,french,0,1,186767,342,120,0
paris,7,french,0,1,186767,700,177,68
paris,7,french,0,1,186767,188,85,11
paris,7,french,0,1,186767,176,86,0
paris,7,french,0,1,186767,41,136,6
paris,7,french,0,1,186767,130,260,6
paris,7,french,0,1,186767,738,143,5
paris,7,french,0,1,186767,229,221,10
paris,7,french,0,1,186767,631,83,0
paris,7,french,0,1,186767,803,363,7
paris,7,french,0,1,186767,972,100,5
paris,7,french,0,1,186767,756,247,9
paris,7,french,0,1,186767,467,255,55
paris,7,french,0,1,186767,942,258,5
paris,7,french,0,1,186767,866,456,7
paris,7,french,0,1,186767,323,370,12
paris,7,french,0,1,186767,419,136,6
paris,7,french,0,1,186767,792,85,8
paris,7,french,0,1,186767,150,226,14
paris,7,french,0,1,186767,484,138,6
paris,7,french,0,1,186767,121,83,0
paris,7,french,0,1,186767,522,196,3
paris,7,french,0,1,186767,629,87,0
paris,7,french,0,1,186767,327,226,0
paris,7,french,0,1,186767,580,141,6
paris,7,french,0,1,186767,863,456,7
paris,7,french,0,1,186767,474,183,6
paris,7,french,0,1,186767,684,85,0
paris,7,french,0,1,186767,359,141,5
paris,7,french,0,1,186767,963,136,0
paris,7,french,0,1,186767,579,85,0
paris,7,french,0,1,186767,617,370,11
paris,7,french,0,1,186767,379,352,12
paris,7,french,0,1,186767,192,119,0
paris,7,french,0,1,186767,28,199,3
paris,7,french,0,1,186767,132,392,10
paris,7,french,0,1,186767,338,196,20
paris,7,french,0,1,186767,573,344,12
paris,7,french,0,1,186767,975,165,10
paris,7,french,0,1,186767,49,161,0
paris,7,french,0,1,186767,27,354,14
paris,7,french,0,1,186767,722,193,6
paris,7,french,0,1,186767,884,222,8
paris,7,french,0,1,186767,331,98,6
paris,7,french,0,1,186767,842,443,7
paris,7,french,0,1,186767,858,300,5
paris,7,french,0,1,186767,94,250,57
paris,7,french,0,1,186767,992,83,0
paris,7,french,0,1,186767,449,221,9
paris,7,french,0,1,186767,782,369,14
paris,7,french,0,1,186767,776,159,0
paris,7,french,0,1,186767,162,370,13
paris,7,french,0,1,186767,412,265,75
paris,7,french,0,1,186767,492,117,0
paris,7,french,0,1,186767,576,226,0
paris,7,french,0,1,186767,946,323,5
paris,7,french,0,1,186767,647,143,0
paris,7,french,0,1,186767,911,153,6
paris,7,french,0,1,186767,841,87,0
paris,7,french,0,1,186767,207,164,0
paris,7,french,0,1,186767,705,143,0
paris,7,french,0,1,186767,65,161,0
paris,7,french,0,1,186767,115,107,24
paris,7,french,0,1,186767,199,228,0
paris,7,french,0,1,186767,614,88,0
paris,7,french,0,1,186767,853,188,7
paris,7,french,0,1,186767,290,191,6
paris,7,french,0,1,186767,949,315,10
paris,7,french,0,1,186767,339,253,9
paris,7,french,0,1,186767,314,117,0
paris,7,french,0,1,186767,24,333,11
